name,company,year,Price,kms_driven,fuel_type,car_age,is_luxury,kms_per_year
Mahindra Scorpio VLX,Mahindra,2013,13.321215875492413,10.463131911491967,Diesel,7,0,4375.0
Mahindra KUV100 K8,Mahindra,2016,12.899222326086994,9.90353755128617,Diesel,4,0,4000.0
Hyundai Grand i10,Hyundai,2017,13.17115354157376,8.82790796297859,Petrol,3,0,1705.25
Hyundai i20,Hyundai,2014,13.017002861746503,10.043292972227004,Petrol,6,0,3285.714285714286
Hyundai Eon,Hyundai,2014,12.072541252905651,9.546884034617925,Petrol,6,0,2000.0
Hyundai i10,Hyundai,2012,12.409013489526863,10.545367754151743,Petrol,8,0,4222.222222222223
Hyundai i20 Active,Hyundai,2015,13.262125319779487,10.463131911491967,Diesel,5,0,5833.333333333333
Datsun Redi GO,Datsun,2017,12.409013489526863,9.99884318585288,Petrol,3,0,5500.0
Toyota Etios Liva,Toyota,2011,12.388394202324129,10.62135173563291,Petrol,9,0,4100.0
Hyundai Accent,Hyundai,2010,11.512925464970229,10.714439990727769,Petrol,10,0,4090.909090909091
Hyundai Verna,Hyundai,2014,13.102160670086809,10.691967639914864,Diesel,6,0,6285.714285714285
Maruti Suzuki Swift,Maruti,2013,12.691580461311874,10.714439990727769,Diesel,7,0,5625.0
Toyota Fortuner,Toyota,2011,13.8878312195439,10.859018228147887,Diesel,9,0,5200.0
Hyundai i10 Sportz,Hyundai,2012,12.345838935721968,10.434145214930487,Petrol,8,0,3777.777777777778
Mahindra Bolero Power,Mahindra,2018,13.457407451830088,7.496097345175956,Diesel,2,0,600.0
Mahindra XUV500,Mahindra,2015,13.815511557963774,9.61587214452889,Diesel,5,0,2500.0
Honda City 1.5,Honda,2010,12.388398368982115,12.899222326086994,Petrol,10,0,36363.63636363636
Chevrolet Spark LT,Chevrolet,2009,11.608244735642321,10.691967639914864,Petrol,11,0,3666.6666666666665
Mahindra XUV500,Mahindra,2016,13.937729075643883,11.184435286790631,Diesel,4,0,14400.0
Tata Indigo eCS,Tata,2014,12.429220196836383,10.596659732783579,Diesel,6,0,5714.285714285715
Skoda Rapid Elegance,Skoda,2013,12.73670383776449,10.778977123006351,Diesel,7,0,6000.0
Tata Vista Quadrajet,Tata,2011,11.695255355062795,11.407576060361786,Diesel,9,0,9000.0
Maruti Suzuki Alto,Maruti,2015,12.487488878546145,9.392745258631441,Petrol,5,0,2000.0
Maruti Suzuki Zen,Maruti,2003,11.350418300109132,11.154835234271214,Petrol,17,0,3883.3333333333335
Hyundai i10 Magna,Hyundai,2011,12.07254696717504,10.714439990727769,Petrol,9,0,4500.0
Maruti Suzuki Swift,Maruti,2016,12.765691290604371,12.019749091416921,Diesel,4,0,33200.0
Honda City ZX,Honda,2008,11.91170829631447,10.645448706505872,Petrol,12,0,3230.769230769231
Mahindra Jeep MM,Mahindra,2006,12.959846800844963,4.812184355372417,Diesel,14,0,8.133333333333333
Chevrolet Beat Diesel,Chevrolet,2017,11.918397239722838,11.034905792929415,Diesel,3,0,15500.0
Honda City 1.5,Honda,2010,12.323860125621126,11.156264806643742,Petrol,10,0,6363.636363636364
Hyundai Verna 1.4,Hyundai,2014,12.834683971615659,10.491301994830229,Petrol,6,0,5142.857142857143
Toyota Innova 2.5,Toyota,2012,13.554147092530322,0.0,Diesel,8,0,0.0
Maruti Suzuki Alto,Maruti,2018,,10.085850775128717,Petrol,2,0,8000.0
Maruti Suzuki Maruti,Maruti,1995,10.308985993422082,10.915106645867503,Petrol,25,0,2115.3846153846152
Maruti Suzuki Swift,Maruti,2014,12.721888795877375,10.915106645867503,Diesel,6,0,7857.142857142857
Hyundai Elite i20,Hyundai,2015,13.017005083966255,9.90353755128617,Diesel,5,0,3333.3333333333335
Maruti Suzuki Swift,Maruti,2012,12.323860125621126,10.596659732783579,Petrol,8,0,4444.444444444444
Maruti Suzuki Versa,Maruti,2004,11.289794413577894,10.819798284210286,Petrol,16,0,2941.176470588235
Tata Indigo LX,Tata,2016,11.775297421715827,11.552155793461898,Diesel,4,0,20800.0
Volkswagen Vento Konekt,Volkswagen,2011,12.409017571151187,11.082157933374816,Diesel,9,0,6500.0
Mercedes Benz C,Mercedes,2002,12.896719202134523,10.62135173563291,Petrol,18,1,2157.8947368421054
Maruti Suzuki Ertiga,Maruti,2013,13.017005083966255,11.407576060361786,Diesel,7,0,11250.0
Honda City,Honda,2000,11.082157933374816,11.289794413577894,Petrol,20,0,3809.5238095238096
Hyundai Santro Xing,Hyundai,2006,11.225256725762893,10.736418414365376,Petrol,14,0,3066.6666666666665
Maruti Suzuki Omni,Maruti,2001,11.156264806643742,11.156264806643742,Petrol,19,0,3500.0
Hyundai Sonata Transform,Hyundai,2017,12.154784614286667,10.504245283802726,Diesel,3,0,9117.25
Hyundai Elite i20,Hyundai,2018,13.304686600863562,8.962007209588313,Petrol,2,0,2600.0
Maruti Suzuki Alto,Maruti,2017,12.388398368982115,11.002116507732017,Petrol,3,0,15000.0
Maruti Suzuki Alto,Maruti,2011,11.951186847493476,10.373522431293592,Petrol,9,0,3200.0
Honda Jazz S,Honda,2009,12.043553716032399,10.114396566181995,Petrol,11,0,2057.9166666666665
Hyundai Grand i10,Hyundai,2017,13.017005083966255,9.625227618663251,Petrol,3,0,3785.25
Maruti Suzuki Zen,Maruti,2001,10.596659732783579,10.596659732783579,Petrol,19,0,2000.0
Mahindra Scorpio W,Mahindra,2012,12.013706813470414,11.082157933374816,Diesel,8,0,7222.222222222223
Maruti Suzuki Alto,Maruti,2014,12.506180941677357,9.99884318585288,Petrol,6,0,3142.8571428571427
Hyundai Grand i10,Hyundai,2016,12.54254845357358,11.000615406642888,Diesel,4,0,11982.0
Mahindra XUV500 W8,Mahindra,2012,13.235693848424024,11.51293546492023,Diesel,8,0,11111.111111111111
Hyundai Creta 1.6,Hyundai,2016,13.76421831620775,10.12667110305036,Petrol,4,0,5000.0
Hyundai i20 Magna,Hyundai,2013,12.644330802262578,10.463131911491967,Petrol,7,0,4375.0
Renault Duster 85,Renault,2015,13.480039220276565,11.082157933374816,Diesel,5,0,10833.333333333334
Hyundai Grand i10,Hyundai,2014,12.73670383776449,10.463131911491967,Petrol,6,0,5000.0
Honda Brio V,Honda,2012,12.367345048436391,10.404293143019792,Petrol,8,0,3666.6666666666665
Mahindra TUV300 T4,Mahindra,2017,13.321215875492413,11.127277689932466,Diesel,3,0,17000.0
Chevrolet Spark LS,Chevrolet,2010,11.461642696843066,10.043292972227004,Petrol,10,0,2090.909090909091
Mahindra TUV300 T8,Mahindra,2018,13.815511557963774,8.412054873292933,Diesel,2,0,1500.0
Maruti Suzuki Swift,Maruti,2015,12.301387370778713,11.767575435251748,Diesel,5,0,21500.0
Nissan X Trail,Nissan,2019,13.997832948091215,5.707110264748875,Diesel,1,0,150.0
Maruti Suzuki Alto,Maruti,2015,12.345838935721968,8.517393171418904,Petrol,5,0,833.3333333333334
Ford Ikon 1.3,Ford,2001,10.714439990727769,11.082157933374816,Petrol,19,0,3250.0
Toyota Fortuner 3.0,Toyota,2010,13.753636218075409,11.782960235741939,Diesel,10,0,11909.09090909091
Tata Manza ELAN,Tata,2010,11.954761074388044,11.618293980596055,Petrol,10,0,10101.0
Mercedes Benz A,Mercedes,2013,14.220976332738882,9.546884034617925,Petrol,7,1,1750.0
Chevrolet Beat LS,Chevrolet,2016,12.25486757159303,9.99884318585288,Diesel,4,0,4400.0
Ford EcoSport Trend,Ford,2013,13.112315061750808,10.545367754151743,Diesel,7,0,4750.0
Tata Indigo LS,Tata,2016,11.736077016252437,11.156264806643742,Diesel,4,0,14000.0
Hyundai i20 Magna,Hyundai,2010,12.180759965737863,10.491301994830229,Petrol,10,0,3272.7272727272725
Volkswagen Vento Highline,Volkswagen,2015,13.217675375388819,10.434145214930487,Diesel,5,0,5666.666666666667
Renault Kwid RXT,Renault,2015,12.506180941677357,10.668978650219241,Petrol,5,0,7166.666666666667
Ford EcoSport Titanium,Ford,2014,13.122365377402328,10.596659732783579,Diesel,6,0,5714.285714285715
Honda Amaze 1.5,Honda,2016,12.388398368982115,11.982935344196433,Diesel,4,0,32000.0
Hyundai Verna 1.6,Hyundai,2017,13.592368256649284,9.392745258631441,Petrol,3,0,3000.0
BMW 5 Series,Bmw,2011,14.07710606547538,10.799595985047786,Diesel,9,1,4900.0
Skoda Superb 1.8,Skoda,2011,13.180634172318978,11.127277689932466,Petrol,9,0,6800.0
Audi Q3 2.0,Audi,2013,14.22030944419592,10.518700218288165,Diesel,7,1,4625.0
Mahindra Bolero DI,Mahindra,2012,12.301387370778713,10.993176815825393,Diesel,8,0,6607.333333333333
Maruti Suzuki Zen,Maruti,2011,,9.680406499268875,Petrol,9,0,1600.0
Ford Figo Duratorq,Ford,2012,12.429220196836383,11.502885230075814,Diesel,8,0,11000.0
Maruti Suzuki Wagon,Maruti,2018,12.886643575525625,10.146472946063877,Petrol,2,0,8500.0
Mahindra Logan Diesel,Mahindra,2009,11.775297421715827,11.097425172408931,Petrol,11,0,5500.0
Tata Nano GenX,Tata,2010,10.373522431293592,10.692081267240086,Petrol,10,0,4000.4545454545455
Mahindra TUV300 T4,Mahindra,2016,13.199326270390594,10.463131911491967,Diesel,4,0,7000.0
Hyundai Elite i20,Hyundai,2015,12.91164481522143,10.239995502805316,Petrol,5,0,4666.666666666667
Hyundai Elite i20,Hyundai,2015,12.899222326086994,10.308985993422082,Petrol,5,0,5000.0
Honda City SV,Honda,2017,13.541075028051122,8.294299608857235,Petrol,3,0,1000.0
Maruti Suzuki Baleno,Maruti,2016,13.122365377402328,10.239995502805316,Petrol,4,0,5600.0
Ford Figo Petrol,Ford,2011,12.07254696717504,11.225256725762893,Petrol,9,0,7500.0
Honda City,Honda,2017,13.527829818844937,8.006700845440367,Petrol,3,0,750.0
Hyundai Elite i20,Hyundai,2015,12.945628585536271,9.90353755128617,Petrol,5,0,3333.3333333333335
Maruti Suzuki Versa,Maruti,2004,11.407576060361786,10.819798284210286,Petrol,16,0,2941.176470588235
Hyundai Eon Era,Hyundai,2018,11.849404844423074,7.65491704784832,Petrol,2,0,703.3333333333334
Mitsubishi Pajero Sport,Mitsubishi,2015,14.24729362374025,10.67412803996107,Petrol,5,0,7203.666666666667
Hyundai i10 Magna,Hyundai,2008,12.524530013005734,11.51493344762302,Petrol,12,0,7707.692307692308
Toyota Corolla H2,Toyota,2003,11.918397239722838,11.51293546492023,Petrol,17,0,5555.555555555556
Maruti Suzuki Swift,Maruti,2011,12.345838935721968,4.189654742026425,Petrol,9,0,6.5
Tata Indigo CS,Tata,2015,11.719947764402807,11.51293546492023,Diesel,5,0,16666.666666666668
Hyundai Xcent Base,Hyundai,2016,12.611541086966115,11.849404844423074,Diesel,4,0,28000.0
Hyundai Accent Executive,Hyundai,2009,12.013706813470414,10.778977123006351,Petrol,11,0,4000.0
Maruti Suzuki Baleno,Maruti,2016,13.118357364036902,9.99884318585288,Petrol,4,0,4400.0
Tata Zest XE,Tata,2018,13.081543466215237,11.547848494759458,Diesel,2,0,34517.666666666664
Maruti Suzuki Dzire,Maruti,2017,13.098072734013513,11.289794413577894,Diesel,3,0,20000.0
Tata Sumo Gold,Tata,2014,12.429220196836383,11.502885230075814,Diesel,6,0,14142.857142857143
Toyota Corolla Altis,Toyota,2010,12.301387370778713,10.968215530759236,Petrol,10,0,5272.727272727273
Maruti Suzuki Eeco,Maruti,2013,12.577639650232573,11.156264806643742,LPG,7,0,8750.0
Toyota Fortuner 3.0,Toyota,2015,14.23750562376114,11.695255355062795,Diesel,5,0,20000.0
Mahindra XUV500 W6,Mahindra,2013,13.21567337636179,10.815790343132422,Diesel,7,0,6225.0
Tata Tigor Revotron,Tata,2019,13.384729180332174,4.61512051684126,Diesel,1,0,50.0
Maruti Suzuki 800,Maruti,2001,10.915106645867503,11.312973400120123,Petrol,19,0,4093.8
Maruti Suzuki Ertiga,Maruti,2015,13.217675375388819,11.225256725762893,Petrol,5,0,12500.0
Honda Mobilio S,Honda,2014,12.896719202134523,10.691967639914864,Diesel,6,0,6285.714285714285
Maruti Suzuki Ertiga,Maruti,2016,13.500801182986649,10.915106645867503,Diesel,4,0,11000.0
Maruti Suzuki Vitara,Maruti,2017,13.493928313146206,10.491301994830229,Diesel,3,0,9000.0
Hyundai Verna 1.6,Hyundai,2016,12.180759965737863,10.933124826700707,Diesel,4,0,11200.0
Maruti Suzuki Swift,Maruti,2007,11.775297421715827,11.034905792929415,Petrol,13,0,4428.571428571428
Maruti Suzuki Omni,Maruti,2014,12.154784614286667,8.703008637464448,Petrol,6,0,860.0
Honda Amaze,Honda,2013,12.429220196836383,10.92775337907558,Diesel,7,0,6962.5
Tata Indica,Tata,2005,11.289794413577894,10.645448706505872,Petrol,15,0,2625.0
Hyundai Santro Xing,Hyundai,2003,11.695255355062795,10.819798284210286,Petrol,17,0,2777.777777777778
Maruti Suzuki Zen,Maruti,2010,11.91170829631447,10.463131911491967,Petrol,10,0,3181.818181818182
Maruti Suzuki Wagon,Maruti,2014,12.429220196836383,9.825580063659602,Petrol,6,0,2642.8571428571427
Maruti Suzuki Wagon,Maruti,2007,11.695255355062795,8.853808274977197,Petrol,13,0,500.0
Honda Brio VX,Honda,2017,13.017005083966255,9.305741456739435,Petrol,3,0,2750.0
Hyundai Xcent Base,Hyundai,2015,,12.100717685412471,Diesel,5,0,30000.0
Maruti Suzuki Zen,Maruti,2003,11.512925464970229,10.87806606028079,Petrol,17,0,2944.4444444444443
Maruti Suzuki Zen,Maruti,2008,11.813037464800539,10.043292972227004,Petrol,12,0,1769.2307692307693
Maruti Suzuki Wagon,Maruti,2016,12.323860125621126,10.477316144080852,Diesel,4,0,7100.0
Maruti Suzuki Alto,Maruti,2010,11.502885230075814,10.004915345166241,Petrol,10,0,2012.1818181818182
Renault Kwid RXT,Renault,2019,12.821260987319457,6.90875477931522,Petrol,1,0,500.0
Tata Nano Lx,Tata,2010,10.859018228147887,9.105090961257085,Petrol,10,0,818.1818181818181
Jaguar XE XE,Jaguar,2016,14.845130332288226,9.04793908261736,Petrol,4,1,1700.0
Hyundai Xcent S,Hyundai,2015,,10.463131911491967,Petrol,5,0,5833.333333333333
Hyundai Eon Magna,Hyundai,2014,12.154784614286667,10.463131911491967,Petrol,6,0,5000.0
Honda City 1.5,Honda,2014,13.120363378739663,9.99884318585288,Petrol,6,0,3142.8571428571427
Hindustan Motors Ambassador,Hindustan,2002,11.407576060361786,10.12667110305036,Diesel,18,0,1315.7894736842106
Maruti Suzuki Ritz,Maruti,2010,11.91170829631447,10.596659732783579,Petrol,10,0,3636.3636363636365
Hyundai Grand i10,Hyundai,2017,12.899222326086994,9.90353755128617,Petrol,3,0,5000.0
Hyundai Eon D,Hyundai,2016,11.695255355062795,11.373674891823535,Petrol,4,0,17400.0
Maruti Suzuki Swift,Maruti,2015,12.429220196836383,10.915106645867503,Petrol,5,0,9166.666666666666
Maruti Suzuki Wagon,Maruti,2017,12.834683971615659,10.043292972227004,Petrol,3,0,5750.0
Honda Amaze 1.2,Honda,2014,12.850557278777309,8.699681400989514,Petrol,6,0,857.1428571428571
Maruti Suzuki Estilo,Maruti,2013,12.100717685412471,11.082157933374816,Petrol,7,0,8125.0
Maruti Suzuki Vitara,Maruti,2016,13.270785106659046,10.12667110305036,Diesel,4,0,5000.0
Maruti Suzuki Eeco,Maruti,2015,12.535379989788607,10.571342565808699,Petrol,5,0,6500.0
Toyota Innova 2.0,Toyota,2009,,9.653422343655654,Diesel,11,0,1297.8333333333333
Hyundai Creta 1.6,Hyundai,2016,13.815511557963774,8.987321812850125,Petrol,4,0,1600.0
Mahindra Scorpio Vlx,Mahindra,2013,13.444448325847754,11.225256725762893,Diesel,7,0,9375.0
Maruti Suzuki Ertiga,Maruti,2012,13.081543466215237,10.839600519357369,Diesel,8,0,5666.666666666667
Mitsubishi Lancer 1.8,Mitsubishi,2006,11.350418300109132,10.819798284210286,Petrol,14,0,3333.3333333333335
Maruti Suzuki Maruti,Maruti,2001,10.596659732783579,11.225256725762893,Petrol,19,0,3750.0
Maruti Suzuki Alto,Maruti,2015,11.407576060361786,10.929547069355774,Petrol,5,0,9300.0
Hyundai Grand i10,Hyundai,2015,12.73670383776449,10.87806606028079,Petrol,5,0,8833.333333333334
Hyundai Eon D,Hyundai,2018,12.468440756144114,10.12667110305036,Petrol,2,0,8333.333333333334
Ford Fiesta SXi,Ford,2009,12.429220196836383,10.94024216782542,Petrol,11,0,4700.0
Maruti Suzuki Ritz,Maruti,2010,12.100717685412471,11.18665501273361,Diesel,10,0,6560.0
Hyundai Verna Fluidic,Hyundai,2012,12.765691290604371,9.210440366976517,Diesel,8,0,1111.111111111111
Maruti Suzuki Wagon,Maruti,2006,11.407587171287714,10.778977123006351,Petrol,14,0,3200.0
Maruti Suzuki Estilo,Maruti,2007,11.652696102959753,10.491301994830229,Petrol,13,0,2571.4285714285716
Audi A6 2.0,Audi,2012,14.284889617206765,9.350189267092581,Diesel,8,1,1277.7777777777778
Maruti Suzuki Wagon,Maruti,2003,11.775297421715827,11.798111925972618,Petrol,17,0,7388.888888888889
Maruti Suzuki Wagon,Maruti,2009,11.976665770490767,10.203629181337648,Petrol,11,0,2250.0
Maruti Suzuki Wagon,Maruti,2009,11.982935344196433,10.463131911491967,Petrol,11,0,2916.6666666666665
Maruti Suzuki Alto,Maruti,2010,11.608244735642321,10.915106645867503,Petrol,10,0,5000.0
Maruti Suzuki Baleno,Maruti,2016,12.959846800844963,10.596659732783579,Petrol,4,0,8000.0
Hyundai Verna 1.6,Hyundai,2019,13.710151153416941,7.601402334583733,Petrol,1,0,1000.0
Maruti Suzuki Swift,Maruti,2009,11.918397239722838,10.714439990727769,Petrol,11,0,3750.0
Hyundai Getz Prime,Hyundai,2009,11.608244735642321,9.90353755128617,Petrol,11,0,1666.6666666666667
Hyundai Santro,Hyundai,2000,10.858998997563564,11.385103457032141,Petrol,20,0,4190.476190476191
Hyundai Getz Prime,Hyundai,2009,11.652696102959753,9.90353755128617,Petrol,11,0,1666.6666666666667
Chevrolet Beat PS,Chevrolet,2012,12.278397958261774,11.088629157576872,Diesel,8,0,7269.111111111111
Ford EcoSport Trend,Ford,2017,13.270785106659046,9.210440366976517,Petrol,3,0,2500.0
Maruti Suzuki Dzire,Maruti,2013,12.847929163278053,10.463131911491967,Petrol,7,0,4375.0
Hyundai Fluidic Verna,Hyundai,2013,12.765691290604371,11.669937760751914,Diesel,7,0,14625.0
Tata Indica V2,Tata,2005,10.463131911491967,11.918397239722838,Diesel,15,0,9375.0
BMW X1 xDrive20d,Bmw,2011,13.955273369904273,11.184435286790631,Diesel,9,1,7200.0
Hyundai i20 Asta,Hyundai,2010,12.611541086966115,9.282754052485227,Petrol,10,0,977.2727272727273
Honda City 1.5,Honda,2009,12.502470376049185,10.915106645867503,Petrol,11,0,4583.333333333333
Tata Nano,Tata,2013,11.002116507732017,8.824824939175638,Petrol,7,0,850.0
Chevrolet Cruze LTZ,Chevrolet,2014,12.899222326086994,10.62135173563291,Diesel,6,0,5857.142857142857
Hyundai Verna Fluidic,Hyundai,2015,12.971542813248437,11.19822841866684,Diesel,5,0,12166.666666666666
Maruti Suzuki Swift,Maruti,2011,11.849404844423074,11.082157933374816,Diesel,9,0,6500.0
Mahindra XUV500 W6,Mahindra,2014,15.95557719204867,10.714439990727769,Diesel,6,0,6428.571428571428
Mahindra XUV500 W10,Mahindra,2018,14.07710606547538,10.596659732783579,Diesel,2,0,13333.333333333334
Maruti Suzuki Alto,Maruti,2014,12.201065128819632,10.518700218288165,Petrol,6,0,5285.714285714285
Hyundai Accent GLE,Hyundai,2006,11.407576060361786,10.915106645867503,Petrol,14,0,3666.6666666666665
Force Motors One,Force,2013,13.217675375388819,11.849404844423074,Diesel,7,0,17500.0
Datsun Go Plus,Datsun,2016,,1.791759469228055,Petrol,4,0,1.0
Maruti Suzuki Alto,Maruti,2019,12.487488878546145,9.19023970026918,Petrol,1,0,4900.0
Chevrolet Spark 1.0,Chevrolet,2011,11.51293546492023,10.203629181337648,Petrol,9,0,2700.0
Hyundai i10,Hyundai,2009,12.278397958261774,10.203629181337648,Petrol,11,0,2250.0
Toyota Etios Liva,Toyota,2012,12.847929163278053,9.90353755128617,Diesel,8,0,2222.222222222222
Renault Duster 85PS,Renault,2013,12.904008342821916,10.966887085448493,Diesel,7,0,7240.375
Chevrolet Enjoy,Chevrolet,2014,13.102162710901053,10.315663426335734,Diesel,6,0,4314.428571428572
Maruti Suzuki Alto,Maruti,2017,12.54254845357358,8.732465848349879,Petrol,3,0,1550.0
BMW 5 Series,Bmw,2009,13.384729180332174,10.532602750312952,Petrol,11,1,3126.5
Toyota Etios Liva,Toyota,2014,11.982935344196433,10.112653875919479,Petrol,6,0,3521.714285714286
Mahindra Jeep MM,Mahindra,2004,12.95749109270188,5.950642552587727,Diesel,16,0,22.529411764705884
Chevrolet Beat LS,Chevrolet,2016,12.323860125621126,11.461642696843066,Diesel,4,0,19000.0
Chevrolet Cruze LTZ,Chevrolet,2011,12.765691290604371,10.463131911491967,Diesel,9,0,3500.0
Jeep Wrangler Unlimited,Jeep,2015,13.76421831620775,8.16876982367527,Diesel,5,0,588.0
Maruti Suzuki Ertiga,Maruti,2013,13.091906231773164,10.868587496017359,Diesel,7,0,6562.5
Hyundai Verna VGT,Hyundai,2010,12.230770136157428,10.776891660007811,Diesel,10,0,4354.545454545455
Maruti Suzuki Omni,Maruti,2012,11.982935344196433,9.546884034617925,Petrol,8,0,1555.5555555555557
Maruti Suzuki Celerio,Maruti,2018,12.644330802262578,10.518700218288165,Petrol,2,0,12333.333333333334
Tata Zest Quadrajet,Tata,2017,12.100717685412471,11.407576060361786,Diesel,3,0,22500.0
Mahindra XUV500 W6,Mahindra,2013,13.217493541006709,10.874285408908944,Diesel,7,0,6600.0
Tata Indigo CS,Tata,2016,11.918397239722838,11.552155793461898,Diesel,4,0,20800.0
Hyundai i10 Era,Hyundai,2011,12.07254696717504,10.308985993422082,Petrol,9,0,3000.0
Tata Indigo eCS,Tata,2014,11.461642696843066,12.180759965737863,Diesel,6,0,27857.14285714286
Tata Indigo LX,Tata,2016,12.345838935721968,11.552155793461898,Diesel,4,0,20800.0
Tata Indigo eCS,Tata,2016,12.345838935721968,11.552155793461898,Diesel,4,0,20800.0
Tata Indigo Marina,Tata,2004,12.100717685412471,11.156264806643742,Diesel,16,0,4117.64705882353
Hyundai Xcent SX,Hyundai,2015,12.899222326086994,10.668978650219241,Diesel,5,0,7166.666666666667
Hyundai Eon Magna,Hyundai,2013,12.128116509451258,10.043292972227004,Petrol,7,0,2875.0
Renault Duster 85,Renault,2015,12.861001210669146,10.839600519357369,Diesel,5,0,8500.0
Maruti Suzuki Alto,Maruti,2009,11.407576060361786,11.034905792929415,Petrol,11,0,5166.666666666667
Tata Nano LX,Tata,2010,10.373522431293592,10.7791437723141,Petrol,10,0,4364.363636363636
Renault Duster 110,Renault,2013,12.983103608918753,10.571342565808699,Diesel,7,0,4875.0
Maruti Suzuki Wagon,Maruti,2010,12.323860125621126,10.596659732783579,Petrol,10,0,3636.3636363636365
Maruti Suzuki Swift,Maruti,2006,12.153204427390497,10.784109655130823,Petrol,14,0,3216.4666666666667
Maruti Suzuki Ertiga,Maruti,2012,12.873135057399978,10.571342565808699,Diesel,8,0,4333.333333333333
Maruti Suzuki Swift,Maruti,2014,12.807655372286902,10.043292972227004,Petrol,6,0,3285.714285714286
Maruti Suzuki Alto,Maruti,2017,12.793862088206213,9.148571345578551,Petrol,3,0,2350.0
Hyundai i20 Magna,Hyundai,2010,12.25486757159303,10.819798284210286,Petrol,10,0,4545.454545454545
Hyundai i10 Magna,Hyundai,2009,12.04355959836804,11.225256725762893,Petrol,11,0,6250.0
Tata Zest XE,Tata,2017,12.847929163278053,11.156264806643742,Diesel,3,0,17500.0
Mahindra Xylo E8,Mahindra,2009,12.59473402514672,11.06665398721974,Diesel,11,0,5333.333333333333
Toyota Corolla Altis,Toyota,2010,12.128116509451258,10.915106645867503,Petrol,10,0,5000.0
Tata Manza Aqua,Tata,2014,11.982935344196433,12.206077645517674,Diesel,6,0,28571.428571428572
Mahindra KUV100 K8,Mahindra,2018,,8.922791623969637,Diesel,2,0,2500.0
Renault Kwid 1.0,Renault,2018,12.577639650232573,7.6676260915849905,Petrol,2,0,712.3333333333334
Tata Venture EX,Tata,2013,11.51293546492023,10.308985993422082,Diesel,7,0,3750.0
Maruti Suzuki Swift,Maruti,2014,12.660331092405906,10.691967639914864,Petrol,6,0,6285.714285714285
Maruti Suzuki Alto,Maruti,2002,,10.933124826700707,Petrol,18,0,2947.3684210526317
Skoda Octavia Classic,Skoda,2006,11.65260914341328,11.082157933374816,Diesel,14,0,4333.333333333333
Maruti Suzuki Omni,Maruti,2012,11.695255355062795,11.982935344196433,LPG,8,0,17777.777777777777
Chevrolet Beat Diesel,Chevrolet,2011,11.736077016252437,10.933124826700707,Diesel,9,0,5600.0
Tata Sumo Gold,Tata,2012,12.25486757159303,11.225256725762893,Diesel,8,0,8333.333333333334
Hyundai Verna 1.6,Hyundai,2018,13.658857917508856,10.645448706505872,Diesel,2,0,14000.0
Mahindra Scorpio 2.6,Mahindra,2007,12.468440756144114,10.933124826700707,Diesel,13,0,4000.0
Maruti Suzuki Zen,Maruti,2002,11.461642696843066,9.263407092912875,Petrol,18,0,554.9473684210526
Maruti Suzuki Swift,Maruti,2011,12.449022745701502,11.06665398721974,Petrol,9,0,6400.0
Mahindra Scorpio SLX,Mahindra,2008,12.611541086966115,11.156264806643742,Diesel,12,0,5384.615384615385
Hyundai Grand i10,Hyundai,2014,12.73670383776449,10.12667110305036,Petrol,6,0,3571.4285714285716
Hyundai Elite i20,Hyundai,2017,13.217675375388819,9.61587214452889,Petrol,3,0,3750.0
Ford Ikon 1.6,Ford,2003,11.002116507732017,10.819798284210286,Petrol,17,0,2777.777777777778
Hyundai Elite i20,Hyundai,2015,,10.809748150372926,Petrol,5,0,8250.0
Toyota Innova 2.5,Toyota,2011,13.527829818844937,11.898194668458823,Diesel,9,0,14700.0
Nissan Sunny XL,Nissan,2011,12.345838935721968,10.859018228147887,Petrol,9,0,5200.0
Chevrolet Beat LT,Chevrolet,2012,11.775297421715827,11.407587171287714,Diesel,8,0,10000.111111111111
Maruti Suzuki Alto,Maruti,2017,12.506180941677357,9.952325334619427,Petrol,3,0,5250.0
Maruti Suzuki Swift,Maruti,2012,12.54254845357358,10.779102112590714,Diesel,8,0,5334.0
Maruti Suzuki Swift,Maruti,2012,12.54254845357358,10.779102112590714,Diesel,8,0,5334.0
Toyota Innova 2.0,Toyota,2012,13.304686600863562,11.289794413577894,Diesel,8,0,8888.888888888889
Maruti Suzuki Swift,Maruti,2010,12.154784614286667,11.211833885608513,Diesel,10,0,6727.272727272727
Hyundai Elite i20,Hyundai,2015,13.122365377402328,9.99884318585288,Petrol,5,0,3666.6666666666665
Mahindra XUV500 W10,Mahindra,2016,13.878486296092358,10.62135173563291,Diesel,4,0,8200.0
Volkswagen Polo Trendline,Volkswagen,2015,12.765691290604371,10.12667110305036,Diesel,5,0,4166.666666666667
Toyota Etios Liva,Toyota,2012,12.765691290604371,11.350418300109132,Diesel,8,0,9444.444444444445
Mahindra TUV300 T4,Mahindra,2016,13.199326270390594,10.292179440058462,Diesel,4,0,5900.0
Hyundai Elite i20,Hyundai,2015,13.060490101343552,10.308985993422082,Petrol,5,0,5000.0
Hyundai Santro Xing,Hyundai,2014,12.095146671399466,10.950824090522445,Petrol,6,0,8142.857142857143
Maruti Suzuki Zen,Maruti,2003,10.778977123006351,11.002116507732017,Petrol,17,0,3333.3333333333335
Maruti Suzuki Ciaz,Maruti,2016,13.384729180332174,10.819798284210286,Petrol,4,0,10000.0
